@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureTreeSize numeric
@attribute measureOutOfBagError numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,3,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0746,90000,10000,5016,4984,0,50.16,49.84,0,0.002795,0.501667,0.527654,100.334441,105.531345,9999.926148,14522.486747,-4522.560599,0.999993,1.452249,-0.452256,-35.896541,-0.00359,-3589.68133,0.564793,2833,0.561998,2801,0.438002,2183,0.435207,2183,0.50284,0.564793,0.532019,0.002817,0.495393,0.496595,0.5016,0.498806,0.501194,0.4984,0.501424,0.5016,0.499589,0.002817,0.495393,0.496328,0.499485,0.5016,0.015,98.808,0.015625,98.65625,15.625,98656.25,6213069,6211384,691384,97.32,97.395,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,3,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0747,90000,10000,5025,4975,0,50.25,49.75,0,0.00456,0.499625,0.525684,99.925959,105.137426,9999.926148,14495.14291,-4495.216762,0.999993,1.449514,-0.449522,9.726144,0.000973,972.62179,0.571372,2866,0.566814,2825,0.433186,2159,0.428628,2150,0.503602,0.571372,0.535351,0.004602,0.502189,0.504802,0.5025,0.497942,0.502058,0.4975,0.502327,0.5025,0.500114,0.004602,0.502189,0.501765,0.500001,0.5025,0.055,98.691,0.046875,98.34375,46.875,98343.75,6213085,6211384,691384,97.31,97.29,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,3,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0749,90000,10000,4945,5055,0,49.45,50.55,0,-0.011405,0.501724,0.526727,100.345782,105.345979,9999.926148,14453.01135,-4453.085202,0.999993,1.445301,-0.445309,-39.016938,-0.003902,-3901.723469,0.556818,2793,0.568218,2832,0.431782,2152,0.443182,2223,0.496533,0.556818,0.524951,-0.01149,0.493832,0.497785,0.4945,0.5059,0.4941,0.5055,0.494217,0.4945,0.492519,-0.01149,0.493832,0.495907,0.492414,0.4945,0.037,98.57,0.03125,98.296875,31.25,98296.875,6213069,6211384,691384,97.35,97.455,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,3,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0751,90000,10000,4980,5020,0,49.8,50.2,0,-0.004409,0.501568,0.527413,100.314695,105.483149,9999.926148,14569.614534,-4569.688386,0.999993,1.456961,-0.456969,-34.068597,-0.003407,-3406.885587,0.561404,2816,0.565811,2820,0.434189,2164,0.438596,2200,0.499645,0.561404,0.528727,-0.004443,0.495371,0.5022,0.498,0.502407,0.497593,0.502,0.497766,0.498,0.495962,-0.004443,0.495371,0.496074,0.495857,0.498,0.046,100.076,0.046875,99.78125,46.875,99781.25,6213237,6211384,691384,97.3,97.405,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0752,90000,10000,5023,4977,0,50.23,49.77,0,0.00411,0.500744,0.526279,100.149802,105.256409,9999.91684,14499.064345,-4499.147505,0.999992,1.449906,-0.449915,-10.555585,-0.001056,-1055.566428,0.574447,2882,0.570339,2842,0.429661,2141,0.425553,2135,0.503494,0.574447,0.536635,0.004151,0.502176,0.50618,0.5023,0.498192,0.501808,0.4977,0.502103,0.5023,0.499678,0.004151,0.502176,0.500152,0.499552,0.5023,0.016,99.275,0.015625,98.96875,15.625,98968.75,6213181,6211384,691384,97.31,97.425,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0754,90000,10000,5008,4992,0,50.08,49.92,0,0.001181,0.500696,0.526505,100.140352,105.301565,9999.91684,14472.393057,-4472.476217,0.999992,1.447239,-0.447248,-16.659326,-0.001666,-1665.9451,0.562288,2821,0.561108,2796,0.438892,2187,0.437712,2196,0.502225,0.562288,0.530562,0.00119,0.497629,0.501098,0.5008,0.49962,0.50038,0.4992,0.500605,0.5008,0.498893,0.00119,0.497629,0.499091,0.498785,0.5008,0.047,99.314,0.046875,99.046875,46.875,99046.875,6213077,6211384,691384,97.33,97.285,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0756,90000,10000,5012,4988,0,50.12,49.88,0,0.00188,0.499158,0.525493,99.832722,105.099073,9999.926148,14491.019897,-4491.093749,0.999993,1.449102,-0.449109,19.129561,0.001913,1912.970603,0.582337,2921,0.580457,2893,0.419543,2091,0.417663,2095,0.502408,0.582337,0.539428,0.001904,0.502507,0.503689,0.5012,0.499321,0.500679,0.4988,0.50097,0.5012,0.497873,0.001904,0.502507,0.502422,0.49774,0.5012,0.031,99.099,0.03125,98.953125,31.25,98953.125,6214061,6211384,691384,97.3,97.275,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0757,90000,10000,5009,4991,0,50.09,49.91,0,0.001429,0.499258,0.524487,99.852685,104.897922,9999.926148,13984.925496,-3984.999348,0.999993,1.398493,-0.3985,14.677306,0.001468,1467.741786,0.558812,2803,0.557384,2778,0.442616,2206,0.441188,2213,0.50224,0.558812,0.529018,0.001438,0.501514,0.501283,0.5009,0.499472,0.500528,0.4991,0.500729,0.5009,0.49921,0.001438,0.501514,0.501891,0.499115,0.5009,0.047,98.745,0.046875,98.5,46.875,98500,6213173,6211384,691384,97.65,97.495,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0759,90000,10000,5049,4951,0,50.49,49.51,0,0.0094,0.499887,0.526112,99.978465,105.223018,9999.926148,14395.018229,-4395.092081,0.999993,1.439502,-0.439509,3.173126,0.000317,317.314993,0.567783,2848,0.558387,2783,0.441613,2201,0.432217,2168,0.505772,0.567783,0.534986,0.009472,0.501564,0.503505,0.5049,0.495504,0.504496,0.4951,0.504777,0.5049,0.502922,0.009472,0.501564,0.501533,0.502819,0.5049,0.035,98.549,0.046875,98.25,46.875,98250,6213109,6211384,691384,97.38,97.35,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0801,90000,10000,4927,5073,0,49.27,50.73,0,-0.015024,0.502523,0.527377,100.505579,105.475918,9999.926148,14234.168392,-4234.242244,0.999993,1.423417,-0.423424,-60.184114,-0.006018,-6018.457123,0.557815,2798,0.572833,2855,0.427167,2129,0.442185,2218,0.494958,0.557815,0.52451,-0.015148,0.489243,0.495539,0.4927,0.507718,0.492282,0.5073,0.492369,0.4927,0.490528,-0.015148,0.489243,0.493253,0.490419,0.4927,0.031,100.13,0.03125,99.875,31.25,99875,6213045,6211384,691384,97.54,97.58,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0802,90000,10000,4961,5039,0,49.61,50.39,0,-0.008215,0.501129,0.526642,100.226863,105.328924,9999.926148,14360.251213,-4360.325065,0.999993,1.436025,-0.436033,-26.174678,-0.002617,-2617.487723,0.560207,2810,0.568419,2833,0.431581,2151,0.439793,2206,0.497962,0.560207,0.527254,-0.00828,0.495954,0.499557,0.4961,0.504312,0.495688,0.5039,0.495832,0.4961,0.494009,-0.00828,0.495954,0.497333,0.493902,0.4961,0.031,99.797,0.03125,99.53125,31.25,99531.25,6213245,6211384,691384,97.41,97.435,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0804,90000,10000,4971,5029,0,49.71,50.29,0,-0.006213,0.501049,0.528029,100.21083,105.606295,9999.926148,14816.69117,-4816.765022,0.999993,1.481669,-0.481677,-25.677931,-0.002568,-2567.812561,0.561005,2814,0.567215,2827,0.432785,2157,0.438995,2202,0.498848,0.561005,0.528104,-0.006262,0.495089,0.496944,0.4971,0.50331,0.49669,0.5029,0.496849,0.4971,0.495026,-0.006262,0.495089,0.497462,0.49492,0.4971,0.022,99.724,0.03125,99.4375,31.25,99437.5,6213821,6211384,691384,97.12,97.115,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0806,90000,10000,5023,4977,0,50.23,49.77,0,0.004191,0.500311,0.526977,100.063158,105.396038,9999.926148,14631.845093,-4631.918945,0.999993,1.463185,-0.463192,-5.115875,-0.000512,-511.591351,0.566188,2840,0.561998,2801,0.438002,2183,0.433812,2176,0.503457,0.566188,0.532983,0.004225,0.500094,0.501155,0.5023,0.49811,0.50189,0.4977,0.502134,0.5023,0.500247,0.004225,0.500094,0.500302,0.500142,0.5023,0.031,99.552,0.03125,99.34375,31.25,99343.75,6213117,6211384,691384,97.21,97.265,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0807,90000,10000,4995,5005,0,49.95,50.05,0,-0.001462,0.500924,0.526334,100.185938,105.267365,9999.926148,14260.127543,-4260.201395,0.999993,1.426013,-0.42602,-24.584323,-0.002458,-2458.450948,0.571372,2866,0.572833,2855,0.427167,2129,0.428628,2150,0.500961,0.571372,0.533855,-0.001477,0.495177,0.499799,0.4995,0.500961,0.499039,0.5005,0.499259,0.4995,0.496885,-0.001477,0.495177,0.497598,0.496767,0.4995,0.031,99.78,0.03125,99.4375,31.25,99437.5,6215085,6211384,691384,97.5,97.42,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0809,90000,10000,5035,4965,0,50.35,49.65,0,0.006571,0.497107,0.523014,99.422388,104.603245,9999.926148,14030.676614,-4030.750465,0.999993,1.403068,-0.403075,63.435814,0.006344,6343.629573,0.570774,2863,0.564205,2812,0.435795,2172,0.429226,2153,0.504493,0.570774,0.535591,0.006629,0.509745,0.510806,0.5035,0.496932,0.503068,0.4965,0.503349,0.5035,0.501228,0.006629,0.509745,0.509148,0.501118,0.5035,0.031,99.052,0.03125,98.734375,31.25,98734.375,6213133,6211384,691384,97.57,97.335,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0811,90000,10000,5017,4983,0,50.17,49.83,0,0.002953,0.498627,0.524859,99.726409,104.972268,9999.926148,14465.849837,-4465.923689,0.999993,1.446585,-0.446592,29.026449,0.002903,2902.666896,0.571571,2867,0.56862,2834,0.43138,2150,0.428429,2149,0.502894,0.571571,0.535038,0.002981,0.50315,0.503582,0.5017,0.498749,0.501251,0.4983,0.50151,0.5017,0.49924,0.002981,0.50315,0.503562,0.499125,0.5017,0.031,98.825,0.03125,98.671875,31.25,98671.875,6213165,6211384,691384,97.31,97.23,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0812,90000,10000,4948,5052,0,49.48,50.52,0,-0.01083,0.501238,0.527027,100.248654,105.406009,9999.926148,14505.613364,-4505.687216,0.999993,1.450561,-0.450569,-30.467229,-0.003047,-3046.745999,0.561005,2814,0.57183,2850,0.42817,2134,0.438995,2202,0.496822,0.561005,0.526966,-0.010922,0.494245,0.500048,0.4948,0.505625,0.494375,0.5052,0.494498,0.4948,0.492564,-0.010922,0.494245,0.49719,0.492453,0.4948,0.031,98.756,0.03125,98.390625,31.25,98390.625,6212989,6211384,691384,97.32,97.37,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0814,90000,10000,4952,5048,0,49.52,50.48,0,-0.00998,0.501249,0.525738,100.250761,105.148139,9999.926148,13970.294116,-3970.367968,0.999993,1.397029,-0.397037,-31.911456,-0.003191,-3191.1698,0.553828,2778,0.563804,2810,0.436196,2174,0.446172,2238,0.497137,0.553828,0.523953,-0.010046,0.493645,0.497815,0.4952,0.505176,0.494824,0.5048,0.494949,0.4952,0.49345,-0.010046,0.493645,0.496525,0.493352,0.4952,0.046,100.787,0.03125,100.421875,31.25,100421.875,6213229,6211384,691384,97.7,97.655,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0816,90000,10000,4996,5004,0,49.96,50.04,0,-0.001159,0.500734,0.526357,100.147783,105.271988,9999.926148,14403.163435,-4403.237287,0.999993,1.440316,-0.440324,-17.330584,-0.001733,-1733.071552,0.555423,2786,0.556581,2774,0.443419,2210,0.444577,2230,0.501079,0.555423,0.526853,-0.001166,0.497313,0.500519,0.4996,0.500758,0.499242,0.5004,0.499419,0.4996,0.498027,-0.001166,0.497313,0.499268,0.497934,0.4996,0.031,101,0.03125,100.15625,31.25,100156.25,6212997,6211384,691384,97.38,97.36,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0817,90000,10000,4880,5120,0,48.8,51.2,0,-0.024378,0.505787,0.530845,101.158426,106.16949,9999.926148,14948.521296,-4948.595148,0.999993,1.494852,-0.49486,-128.279604,-0.012828,-12828.057772,0.545455,2736,0.569823,2840,0.430177,2144,0.454545,2280,0.490674,0.545455,0.516616,-0.024532,0.48163,0.48955,0.488,0.512369,0.487631,0.512,0.487661,0.488,0.486297,-0.024532,0.48163,0.485209,0.486199,0.488,0.031,105.094,0.03125,101.09375,31.25,101093.75,6213189,6211384,691384,97.1,97.38,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0819,90000,10000,4923,5077,0,49.23,50.77,0,-0.015847,0.502541,0.528826,100.509184,105.765841,9999.926148,14644.495897,-4644.569749,0.999993,1.46445,-0.464457,-56.9801,-0.005698,-5698.053289,0.560805,2813,0.576645,2874,0.423355,2110,0.439195,2203,0.494637,0.560805,0.525647,-0.015991,0.491394,0.498163,0.4923,0.50814,0.49186,0.5077,0.491936,0.4923,0.489893,-0.015991,0.491394,0.49405,0.489778,0.4923,0.033,99.545,0.015625,99.28125,15.625,99281.25,6213077,6211384,691384,97.26,97.365,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0821,90000,10000,5069,4931,0,50.69,49.31,0,0.013405,0.49966,0.524478,99.933061,104.896231,9999.926148,13944.783419,-3944.857271,0.999993,1.394478,-0.394486,10.09974,0.00101,1009.981628,0.569179,2855,0.555778,2770,0.444222,2214,0.430821,2161,0.507556,0.569179,0.536604,0.013506,0.503212,0.499496,0.5069,0.4935,0.5065,0.4931,0.506809,0.5069,0.504967,0.013506,0.503212,0.501765,0.504866,0.5069,0.031,99.485,0.03125,99.25,31.25,99250,6213261,6211384,691384,97.67,97.66,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0822,90000,10000,4904,5096,0,49.04,50.96,0,-0.019768,0.502319,0.528402,100.464953,105.681026,9999.91684,14505.751293,-4505.834453,0.999992,1.450575,-0.450583,-58.907682,-0.005891,-5890.812321,0.572055,2870,0.591812,2949,0.408188,2034,0.427945,2147,0.493212,0.572055,0.529716,-0.020028,0.488293,0.494576,0.4904,0.510157,0.489843,0.5096,0.489861,0.4904,0.486959,-0.020028,0.488293,0.492502,0.486813,0.4904,0.03,99.049,0.03125,98.671875,31.25,98671.875,6213237,6211384,691384,97.38,97.335,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0824,90000,10000,5019,4981,0,50.19,49.81,0,0.003307,0.498841,0.525166,99.769311,105.033857,9999.91684,14286.162094,-4286.245253,0.999992,1.428616,-0.428625,23.139826,0.002314,2313.999916,0.574447,2882,0.571142,2846,0.428858,2137,0.425553,2135,0.503142,0.574447,0.536436,0.003341,0.502319,0.5059,0.5019,0.498595,0.501405,0.4981,0.501693,0.5019,0.499247,0.003341,0.502319,0.50373,0.49912,0.5019,0.016,98.156,0.015625,97.734375,15.625,97734.375,6213277,6211384,691384,97.41,97.285,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,6,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0826,90000,10000,4990,5010,0,49.9,50.1,0,-0.002352,0.501934,0.527461,100.387885,105.492875,9999.91684,14292.303402,-4292.386562,0.999992,1.42923,-0.429239,-47.280817,-0.004728,-4728.117123,0.550528,2762,0.55288,2755,0.44712,2228,0.449472,2255,0.500634,0.550528,0.524397,-0.002364,0.491933,0.498674,0.499,0.501352,0.498648,0.501,0.498818,0.499,0.497659,-0.002364,0.491933,0.495076,0.497567,0.499,0.015,98.933,0.015625,98.71875,15.625,98718.75,6213189,6211384,691384,97.48,97.445,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,6,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0827,90000,10000,5011,4989,0,50.11,49.89,0,0.001794,0.50257,0.527952,100.515128,105.591044,9999.91684,14637.475553,-4637.558713,0.999992,1.463748,-0.463756,-51.682817,-0.005168,-5168.320373,0.560694,2813,0.5589,2785,0.4411,2198,0.439306,2204,0.502501,0.560694,0.530005,0.001806,0.495134,0.497343,0.5011,0.499307,0.500693,0.4989,0.500915,0.5011,0.499311,0.001806,0.495134,0.494918,0.499206,0.5011,0.029,97.647,0.015625,97.34375,15.625,97343.75,6213229,6211384,691384,97.27,97.5,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,6,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0829,90000,10000,4973,5027,0,49.73,50.27,0,-0.005841,0.499874,0.526177,99.975773,105.236014,9999.926148,14339.349726,-4339.423578,0.999993,1.433935,-0.433942,-0.328651,-0.000033,-32.865346,0.56559,2837,0.571429,2848,0.428571,2136,0.43441,2179,0.499033,0.56559,0.530231,-0.005894,0.498013,0.503751,0.4973,0.503138,0.496862,0.5027,0.497031,0.4973,0.494931,-0.005894,0.498013,0.500389,0.494818,0.4973,0.028,98.385,0.015625,98.0625,15.625,98062.5,6213245,6211384,691384,97.42,97.39,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,6,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0831,90000,10000,5058,4942,0,50.58,49.42,0,0.01119,0.498703,0.525657,99.741714,105.131863,9999.926148,14184.667637,-4184.741489,0.999993,1.418467,-0.418474,24.167458,0.002417,2416.764191,0.570375,2861,0.559189,2787,0.440811,2197,0.429625,2155,0.506551,0.570375,0.536572,0.01128,0.501852,0.504043,0.5058,0.494615,0.505385,0.4942,0.505691,0.5058,0.503717,0.01128,0.501852,0.50399,0.503611,0.5058,0.036,99.082,0.03125,98.765625,31.25,98765.625,6216549,6211384,691384,97.51,97.305,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,6,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0832,90000,10000,4947,5053,0,49.47,50.53,0,-0.011008,0.502132,0.527089,100.427466,105.418317,9999.926148,14503.984044,-4504.057895,0.999993,1.450398,-0.450406,-43.696212,-0.00437,-4369.654419,0.557616,2797,0.56862,2834,0.43138,2150,0.442384,2219,0.496715,0.557616,0.525406,-0.011093,0.495247,0.498615,0.4947,0.505704,0.494296,0.5053,0.494416,0.4947,0.492681,-0.011093,0.495247,0.495897,0.492576,0.4947,0.032,98.921,0.03125,98.40625,31.25,98406.25,6213021,6211384,691384,97.31,97.505,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,6,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0834,90000,10000,5005,4995,0,50.05,49.95,0,0.000572,0.499252,0.525439,99.851518,105.08828,9999.926148,14395.218104,-4395.291955,0.999993,1.439522,-0.439529,13.820449,0.001382,1382.055442,0.567185,2845,0.566613,2824,0.433387,2160,0.432815,2171,0.501852,0.567185,0.532522,0.000577,0.500757,0.501173,0.5005,0.499928,0.500072,0.4995,0.500296,0.5005,0.498255,0.000577,0.500757,0.501831,0.498145,0.5005,0.031,98.143,0.03125,97.703125,31.25,97703.125,6213197,6211384,691384,97.36,97.235,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,6,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20160812.0836,90000,10000,5046,4954,0,50.46,49.54,0,0.008812,0.49809,0.523967,99.619032,104.793972,9999.926148,14190.490158,-4190.56401,0.999993,1.419049,-0.419056,39.664038,0.003966,3966.433892,0.56559,2837,0.556782,2775,0.443218,2209,0.43441,2179,0.505524,0.56559,0.533873,0.008875,0.504355,0.504224,0.5046,0.495792,0.504208,0.4954,0.504475,0.5046,0.502738,0.008875,0.504355,0.505098,0.502638,0.5046,0.047,98.291,0.046875,98.0625,46.875,98062.5,6213229,6211384,691384,97.48,97.335,?,?,?,?,?
